@relation vowel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11}

@data
-1.083169,0.729394,0.551683,0.515655,1.466528,-0.252114,-2.551563,-1.00567,-1.024314,-0.486205,10
-0.139541,0.220576,-0.028415,-0.100733,0.608872,-0.512103,0.47922,-0.351564,-1.903012,1.353243,11
-0.296045,-1.567096,1.489953,1.76292,1.040709,-0.103076,-2.161891,-1.699894,-1.292658,1.858222,1
-0.39386,-0.695808,0.704784,1.237409,1.734357,0.806059,0.167482,-0.630649,-1.78024,1.040322,2
-0.133787,-0.279734,-0.109882,1.544287,0.06569,-0.394529,-1.025347,-1.391156,-0.384144,1.656231,3
0.568179,0.052104,-1.03832,0.337851,-0.059197,-0.866484,-0.124772,-0.517271,-0.033366,1.803585,4
0.213744,0.963382,-1.374019,-0.817219,0.2628,0.494734,0.498704,-1.394645,-0.442022,1.108204,5
0.344931,0.731096,-0.86415,-0.660488,0.566741,0.039339,0.468396,-1.378946,-0.898034,1.363177,6
0.031923,0.948918,-0.829035,-1.16756,-0.169037,1.138911,1.048574,0.236259,-0.89628,0.293615,7
-0.620561,1.486666,-0.514406,-1.719412,-0.009543,1.8692,1.479379,0.398477,-0.38239,-0.684885,8
-0.861071,0.516677,1.116331,-0.663122,0.672067,0.433463,-0.178893,0.482202,-0.670028,-0.913367,9
-1.159119,0.790656,0.735685,0.373412,1.233305,-0.222306,-2.629497,-1.002181,-0.868217,-0.530908,10
-0.121129,0.318425,-0.150615,-0.198196,0.83758,-0.316697,0.033262,-0.379473,-1.606605,1.268804,11
-0.340925,-1.543271,1.461861,1.791896,1.006102,-0.146131,-2.116429,-1.757455,-1.233026,1.941006,1
-0.479017,-0.694106,0.935138,1.155751,1.782506,0.645428,-0.185387,-0.43529,-1.806548,1.086681,2
-0.304101,-0.061061,0.165419,1.362531,0.333519,-1.056922,-1.034007,-0.989971,-0.73843,1.719146,3
0.470364,0.064016,-1.055175,0.361558,0.047634,-0.914507,-0.237344,-0.578321,-0.010566,2.008888,4
0.232156,0.903822,-1.223727,-0.926536,0.2628,0.541102,0.758485,-1.270801,-0.715629,1.139662,5
0.321915,0.722587,-0.885219,-0.592,0.610376,0.087362,0.360154,-1.283011,-1.015544,1.487353,6
-0.040576,1.022092,-1.291148,-0.944975,0.035597,1.309477,1.256399,-0.468431,-1.071668,0.361498,7
-0.632069,1.466245,-0.549521,-1.662778,-0.143458,1.879135,1.351653,0.728146,-0.933111,-0.380242,8
-0.893292,0.491151,0.808724,-0.648634,0.816515,0.660332,-0.399707,0.321728,-0.82437,-0.70972,9
-1.22011,0.887655,0.80451,0.366826,0.945915,-0.190843,-2.765882,-0.831242,-0.98222,-0.527596,10
-0.100415,0.376284,-0.240509,-0.303562,1.123465,-0.121292,-0.481971,-0.38645,-1.303182,1.272116,11
